x_centriod,y_centroid,tl_fid,year,bldg_typ,num_floors,RMV,dpt_100y,dpt_200y,dpt_250y,dpt_500y,dpt_1000y,dpt_2500y,dpt_5000y,dpt_10000y,MF_100y,MF_200y,MF_250y,MF_500y,MF_1000y,MF_2500y,MF_5000y,MF_10000y,v_100y,v_200y,v_250y,v_500y,v_1000y,v_2500y,v_5000y,v_10000y
428830.6805,5094970.953,683,1939,1,1,399842,0.68802,0.77533,1.36349,2.84473,4.92479,7.0244,8.4805,9.40454,0.77173,0.77188,1.0074,4.55529,16.09843,51.49661,69.36305,87.7872,0.41766,0.42907,0.54584,1.16853,2.21964,3.19585,3.62345,3.88141
428417.7365,5094964.894,684,1954,1,1,254356,0,0,0,1.78313,4.23267,6.43259,7.85076,8.73332,0,0,0,5.12781,48.12986,115.52618,182.81676,245.90169,0,0,0,1.74841,3.4436,4.3418,5.06726,5.45035
428886.0107,5094969.235,685,1986,2,2,244340,0,0,0,0.11577,1.70674,3.58185,4.82301,5.57318,0,0,0,0.06023,4.82012,27.65153,55.75623,90.36478,0,0,0,0.0572,1.74566,3.0001,3.75857,4.16681
428902.6853,5094971.75,686,0,0,0,87095,0,0,0,0.11577,1.70674,3.58185,4.82301,5.57318,0,0,0,0.06023,4.82012,27.65153,55.75623,90.36478,0,0,0,0.0572,1.74566,3.0001,3.75857,4.16681
428922.577,5094971.69,687,1973,1,1,215789,0,0,0,0,1.30681,3.07315,4.28075,4.99679,0,0,0,0,4.1917,27.59188,59.77525,93.11467,0,0,0,0,1.89081,3.19149,3.99132,4.42552
428959.0523,5094971.294,688,1973,1,1,247045,0,0,0,0,1.13436,3.02282,4.20627,4.97914,0,0,0,0,4.68182,28.55939,62.06433,90.34673,0,0,0,0,1.87642,3.30035,4.14891,4.5337
428976.191,5094971.156,689,1978,1,1,192557,0,0,0,0,1.13409,3.17068,4.37163,5.23218,0,0,0,0,3.93382,27.17801,58.75325,83.72136,0,0,0,0,1.85303,3.25897,4.20235,4.47577
428995.234,5094971.002,690,1977,1,1,175738,0,0,0,0,1.13409,3.17068,4.37163,5.23218,0,0,0,0,3.93382,27.17801,58.75325,83.72136,0,0,0,0,1.85303,3.25897,4.20235,4.47577
429019.9897,5094970.801,691,1910,1,1,174769,0,0,0,0,1.35586,3.49083,4.73949,5.86284,0,0,0,0,3.54054,25.22793,55.73553,78.72832,0,0,0,0,1.71055,3.00041,3.93561,4.24193
428372.8876,5094957.583,692,2007,2,2,763583,0,0,0,1.74214,4.31797,6.49324,7.7344,8.6677,0,0,0,5.59524,49.70395,120.15499,185.48811,245.04877,0,0,0,1.79971,3.45747,4.44134,5.08283,5.45759
428438.8518,5094953.301,693,1995,1,1,319685,0,0,0.02469,1.83366,4.07514,6.37548,7.88353,8.75878,0,0,0.21933,3.93414,40.93775,110.40492,170.77097,239.68854,0,0,0.02307,1.64449,3.34285,4.30831,5.04974,5.5
428943.0415,5094969.595,694,1946,2,2,200814,0,0,0,0,1.13436,3.02282,4.20627,4.97914,0,0,0,0,4.68182,28.55939,62.06433,90.34673,0,0,0,0,1.87642,3.30035,4.14891,4.5337
429047.19,5094971.664,695,1977,1,1,211080,0,0,0,0,1.55167,3.55088,4.87687,6.16887,0,0,0,0,2.75577,26.55622,57.81179,82.35034,0,0,0,0,1.56763,2.90772,3.73972,4.15775
430240.0174,5095012.846,696,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428301.0442,5094947.457,697,0,0,0,176439,0,0,0,1.42505,3.70725,5.69761,6.68882,7.73932,0,0,0,7.31197,59.18914,140.87543,207.25819,270.20605,0,0,0,2.277,3.94851,5.02709,5.58466,5.97628
429098.2395,5094970.169,698,0,0,0,48378,0,0,0,0.04127,1.77426,3.63207,5.02364,6.47415,0,0,0,0.17285,3.56378,31.27523,65.90644,94.59003,0,0,0,0.03172,1.66718,3.24195,4.05012,4.49128
428453.8396,5094950.568,699,1991,1,1,312040,0,0,0.02469,1.83366,4.07514,6.37548,7.88353,8.75878,0,0,0.21933,3.93414,40.93775,110.40492,170.77097,239.68854,0,0,0.02307,1.64449,3.34285,4.30831,5.04974,5.5
430317.4946,5095014.599,700,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429126.1479,5094969.398,701,1968,3,1,465940,0.06554,0.06443,0.11165,0.58677,2.43485,4.23483,5.65001,7.19141,0.12576,0.12588,0.11655,0.9406,4.26734,35.95603,74.90796,105.14066,0.03111,0.04966,0.05903,0.32204,1.96764,3.85603,4.71372,5.16371
428271.8713,5094949.68,702,1987,1,1,918954,0,0,0,1.63393,3.85696,5.75627,6.73887,7.72251,0,0,0,6.86643,55.64838,139.70174,205.42122,270.62363,0,0,0,2.07751,3.80597,4.95283,5.51861,5.90169
428316.1819,5094944.697,703,1963,1,1,209080,0,0,0,1.42505,3.70725,5.69761,6.68882,7.73932,0,0,0,7.31197,59.18914,140.87543,207.25819,270.20605,0,0,0,2.277,3.94851,5.02709,5.58466,5.97628
428468.8273,5094947.835,704,1992,1,1,336705,0,0,0.07496,1.90006,4.03352,6.38369,7.87523,8.72538,0,0,0.74935,2.83216,33.72289,102.32523,162.93185,228.55962,0,0,0.08899,1.4431,3.15043,4.3,5.03349,5.5246
428331.1696,5094941.964,705,1948,1,1,243118,0,0,0,1.55057,4.02745,6.16167,7.20425,8.24632,0,0,0,6.35079,52.98098,130.07007,191.26665,251.95097,0,0,0,2.06839,3.6968,4.74044,5.32379,5.7147
428415.0037,5094949.906,706,1955,1,1,215015,0,0,0,1.78313,4.23267,6.43259,7.85076,8.73332,0,0,0,5.12781,48.12986,115.52618,182.81676,245.90169,0,0,0,1.74841,3.4436,4.3418,5.06726,5.45035
428483.815,5094945.102,707,1992,1,1,312413,0,0,0.07496,1.90006,4.03352,6.38369,7.87523,8.72538,0,0,0.74935,2.83216,33.72289,102.32523,162.93185,228.55962,0,0,0.08899,1.4431,3.15043,4.3,5.03349,5.5246
428346.1573,5094939.231,708,1922,1,1,223326,0,0,0,1.55057,4.02745,6.16167,7.20425,8.24632,0,0,0,6.35079,52.98098,130.07007,191.26665,251.95097,0,0,0,2.06839,3.6968,4.74044,5.32379,5.7147
428513.7905,5094939.636,709,0,0,0,206278,0,0,0.12469,1.90818,4.02474,6.33291,7.79948,8.64899,0,0,1,2.15026,29.86814,97.83285,150.35765,217.22948,0,0,0.17097,1.30974,3.07301,4.3831,5.09186,5.64228
428361.1452,5094936.498,710,1938,1,1,237211,0,0,0,1.84192,4.41711,6.58396,7.76778,8.73297,0,0,0,6.09314,50.83713,122.52275,186.02638,244.81,0,0,0,1.83704,3.44143,4.45805,5.06651,5.45794
428376.2828,5094933.738,711,2003,2,2,403255,0,0,0,1.84192,4.41711,6.58396,7.76778,8.73297,0,0,0,6.09314,50.83713,122.52275,186.02638,244.81,0,0,0,1.83704,3.44143,4.45805,5.06651,5.45794
428269.1383,5094934.692,712,1930,1,1,667076,0,0,0.03946,1.7883,3.9769,5.91698,6.90683,7.91538,0,0,0.0517,9.52775,64.7592,149.50623,219.56648,283.46674,0,0,0.01838,2.3552,3.9808,5.03113,5.61271,5.92893
429311.6884,5094961.314,713,1940,2,2,193573,0,0,0,0.21505,1.91404,3.6385,5.22184,6.71339,0,0,0,0.31882,1.14068,12.87083,28.09225,46.95901,0,0,0,0.10821,0.97209,2.07552,2.66843,3.17799
430316.4249,5094996.347,714,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430233.4872,5094992.25,715,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428543.7659,5094934.171,716,0,0,0,68759,0,0.0477,0.37989,2.09444,4.258,6.41716,7.84835,8.70706,0,0.1711,1,2.0039,30.35361,96.56281,147.76611,218.73813,0,0.0336,0.25825,1.24668,3.19585,4.69833,5.55289,6.15359
428410.9043,5094927.425,717,1925,1,1,303340,0,0,0,1.8238,4.28978,6.4722,7.84106,8.73261,0,0,0,5.34042,47.63674,116.33241,182.38731,245.45471,0,0,0,1.79036,3.4274,4.36645,5.03416,5.44213
428828.9511,5094944.17,718,1914,1,1,248934,0.68802,0.77533,1.36349,2.84473,4.92479,7.0244,8.4805,9.40454,0.77173,0.77188,1.0074,4.55529,16.09843,51.49661,69.36305,87.7872,0.41766,0.42907,0.54584,1.16853,2.21964,3.19585,3.62345,3.88141
428561.4703,5094931.222,719,0,0,0,68759,0,0.0477,0.37989,2.09444,4.258,6.41716,7.84835,8.70706,0,0.1711,1,2.0039,30.35361,96.56281,147.76611,218.73813,0,0.0336,0.25825,1.24668,3.19585,4.69833,5.55289,6.15359
428802.8863,5094938.777,720,0,0,0,210818,0.48651,0.53093,0.94663,2.18185,4.28652,6.31073,7.69965,8.59792,0.43948,0.43963,0.66553,2.20399,6.61308,34.09537,50.9698,82.9916,0.26137,0.26187,0.3814,0.82644,1.80885,2.71019,3.14607,3.41375
429547.0093,5094940.384,721,0,0,0,45254,0,0,0,0.462,2.3434,4.01028,5.6662,7.14984,0,0,0,0.65569,1,14.35434,36.24778,61.24448,0,0,0,0.09477,0.74204,2.6903,3.51571,4.13189
428433.386,5094923.326,722,1924,1,1,219790,0,0,0.03263,1.85819,4.13465,6.40797,7.88319,8.767,0,0,0.28527,3.96344,40.79103,110.80343,167.66829,239.47327,0,0,0.02995,1.65715,3.3182,4.3,5.00003,5.47518
430243.4472,5094966.103,723,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428448.3737,5094920.593,724,1980,1,1,241743,0,0,0.03263,1.85819,4.13465,6.40797,7.88319,8.767,0,0,0.28527,3.96344,40.79103,110.80343,167.66829,239.47327,0,0,0.02995,1.65715,3.3182,4.3,5.00003,5.47518
429424.1303,5094945.727,725,1913,1,1,177416,0,0,0,0.23258,2.07386,3.73202,5.42381,6.82353,0,0,0,0.84774,1,11.8838,27.88328,47.21232,0,0,0,0.11296,0.84445,2.29393,3.01874,3.45981
428463.3614,5094917.86,726,1987,2,2,318002,0,0,0.0756,1.90859,4.11678,6.39228,7.85934,8.72606,0,0,0.80574,3.01381,34.04894,103.87116,160.08397,225.92113,0,0,0.09218,1.47033,3.16663,4.31628,5.02435,5.51607
428265.8588,5094916.707,727,1994,2,2,766889,0,0,0.03946,1.7883,3.9769,5.91698,6.90683,7.91538,0,0,0.0517,9.52775,64.7592,149.50623,219.56648,283.46674,0,0,0.01838,2.3552,3.9808,5.03113,5.61271,5.92893
430312.6523,5094956.79,728,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430277.2535,5094909.95,729,0,0,0,47203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429797.5098,5094791.776,730,0,0,0,66039,0,0,0.12448,1.31534,3.21478,4.91477,6.6985,8.21442,0,0,0.6974,0.95119,0.97281,9.26022,18.69761,32.33971,0,0,0.06828,0.23368,0.8037,2.02268,2.48225,3.00863
428478.349,5094915.127,731,1986,1,1,299040,0,0,0.0756,1.90859,4.11678,6.39228,7.85934,8.72606,0,0,0.80574,3.01381,34.04894,103.87116,160.08397,225.92113,0,0,0.09218,1.47033,3.16663,4.31628,5.02435,5.51607
430317.2282,5094978.15,732,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428871.6704,5094935.629,733,1910,1,1,98228,0,0,0,0.05763,1.64063,3.44106,4.66564,5.41485,0,0,0,0.04649,5.52862,27.65441,54.69033,89.2365,0,0,0,0.03355,1.84658,3.08298,3.85085,4.27613
428886.9189,5094925.562,734,1920,1,1,115099,0,0,0,0.05763,1.64063,3.44106,4.66564,5.41485,0,0,0,0.04649,5.52862,27.65441,54.69033,89.2365,0,0,0,0.03355,1.84658,3.08298,3.85085,4.27613
428909.6614,5094925.873,735,1945,2,3,399814,0,0,0,0,1.28308,3.01539,4.20709,4.91546,0,0,0,0,4.07398,28.76344,61.2606,93.60847,0,0,0,0,1.93354,3.28488,4.08388,4.55076
428293.6653,5094906.991,736,0,0,0,176439,0,0,0,1.68133,4.05384,6.10331,7.1023,8.17749,0,0,0,9.13064,61.96476,142.9045,204.89403,265.56427,0,0,0,2.40051,3.9019,4.9527,5.51026,5.92684
429310.2217,5094928.247,737,1982,2,2,270391,0,0,0,0.20673,1.95611,3.64782,5.30606,6.75554,0,0,0,0.45328,0.94696,13.09401,29.98253,49.43423,0,0,0,0.09495,0.80627,2.1496,2.84289,3.45258
428935.0775,5094925.173,738,1910,1,1,160582,0,0,0,0,1.28308,3.01539,4.20709,4.91546,0,0,0,0,4.07398,28.76344,61.2606,93.60847,0,0,0,0,1.93354,3.28488,4.08388,4.55076
428493.3367,5094912.394,739,1979,2,2,267054,0,0,0.0756,1.90859,4.11678,6.39228,7.85934,8.72606,0,0,0.80574,3.01381,34.04894,103.87116,160.08397,225.92113,0,0,0.09218,1.47033,3.16663,4.31628,5.02435,5.51607
428949.5501,5094925.056,740,1920,1,1,194456,0,0,0,0,1.23997,3.10517,4.31273,5.09508,0,0,0,0,5.08552,30.20936,63.19056,92.29293,0,0,0,0,1.95933,3.40935,4.26654,4.6585
428972.4017,5094924.871,741,1950,1,1,286693,0,0,0,0,1.31889,3.34853,4.55826,5.47791,0,0,0,0,4.29523,28.54654,58.75002,86.04792,0,0,0,0,1.91687,3.31561,4.26781,4.57446
429002.8704,5094924.625,742,1945,1,1,224720,0,0,0,0,1.31889,3.34853,4.55826,5.47791,0,0,0,0,4.29523,28.54654,58.75002,86.04792,0,0,0,0,1.91687,3.31561,4.26781,4.57446
428308.803,5094904.23,743,0,0,0,137519,0,0,0,1.82358,4.2557,6.41358,7.41297,8.48815,0,0,0,9.85189,58.23604,138.66136,193.5634,254.25719,0,0,0,2.39325,3.79122,4.79476,5.40199,5.87656
429074.5343,5094908.6,744,0,0,0,10922,0,0,0,0.05006,1.77577,3.60917,5.00054,6.50223,0,0,0,0.14621,3.95286,32.22383,67.755,97.61719,0,0,0,0.03895,1.7514,3.37696,4.1772,4.66838
429088.7643,5094935.357,745,0,0,0,1513,0,0,0,0.05006,1.77577,3.60917,5.00054,6.50223,0,0,0,0.14621,3.95286,32.22383,67.755,97.61719,0,0,0,0.03895,1.7514,3.37696,4.1772,4.66838
428508.3245,5094909.661,746,1975,1,1,222499,0,0,0.11658,1.90844,4.08334,6.32457,7.76687,8.62449,0,0,1,2.24376,31.06712,99.87568,154.52702,217.01321,0,0,0.1665,1.33919,3.12226,4.41649,5.13334,5.67446
429111.5756,5094932.735,747,1900,1,1,186691,0.09805,0.09616,0.16721,0.69328,2.54875,4.35706,5.78046,7.3384,0.1806,0.18079,0.25105,0.95591,3.97591,34.16375,74.21281,104.937,0.05312,0.07116,0.11668,0.42134,1.89692,3.83315,4.71607,5.22353
429032.3168,5094925.295,748,1950,3,1,396291,0,0,0,0,1.48402,3.5769,4.82638,6.00141,0,0,0,0,3.89748,26.46741,56.15201,80.14303,0,0,0,0,1.75046,3.05027,4.00059,4.37475
429150.1884,5094926.816,749,1997,3,1,350533,0.23442,0.23545,0.38734,1.23013,3.14085,4.94922,6.40941,7.94259,0.61784,0.61776,0.6998,1.79573,5.48366,29.6944,59.12213,94.61358,0.20876,0.2706,0.38114,1.03057,1.92285,3.70487,4.63073,5.17916
428323.7907,5094901.497,750,1984,1,1,249778,0,0,0,1.82358,4.2557,6.41358,7.41297,8.48815,0,0,0,9.85189,58.23604,138.66136,193.5634,254.25719,0,0,0,2.39325,3.79122,4.79476,5.40199,5.87656
428524.0616,5094906.791,751,1980,2,2,319161,0,0,0.11658,1.90844,4.08334,6.32457,7.76687,8.62449,0,0,1,2.24376,31.06712,99.87568,154.52702,217.01321,0,0,0.1665,1.33919,3.12226,4.41649,5.13334,5.67446
428869.3031,5094924.556,752,1910,1,1,134284,0,0,0.04129,0.49181,2.37953,4.30484,5.59785,6.39948,0,0,0.0732,0.71818,5.05305,28.32374,48.09837,83.10315,0,0,0.02324,0.24882,1.67178,2.8308,3.51378,3.85464
428804.7727,5094918.954,753,1934,1,1,434503,0.48651,0.53093,0.94663,2.18185,4.28652,6.31073,7.69965,8.59792,0.43948,0.43963,0.66553,2.20399,6.61308,34.09537,50.9698,82.9916,0.26137,0.26187,0.3814,0.82644,1.80885,2.71019,3.14607,3.41375
428338.7784,5094898.764,754,1917,2,2,243173,0,0,0,1.90987,4.47,6.65371,7.68008,8.75457,0,0,0,7.33997,50.4727,127.15073,180.92369,239.31404,0,0,0,2.03352,3.52215,4.56307,5.15531,5.64737
428263.1258,5094901.719,755,1950,2,2,663281,0,0,0,1.72518,3.91496,5.92262,6.91395,7.93025,0,0,0,11.04544,66.50738,151.72833,216.98929,279.02084,0,0,0,2.52905,4.121,5.11875,5.73544,6.03416
428549.7512,5094909.894,756,1998,2,2,375529,0,0.0477,0.37989,2.09444,4.258,6.41716,7.84835,8.70706,0,0.1711,1,2.0039,30.35361,96.56281,147.76611,218.73813,0,0.0336,0.25825,1.24668,3.19585,4.69833,5.55289,6.15359
428882.1561,5094922.055,757,0,0,0,944,0,0,0,0.05763,1.64063,3.44106,4.66564,5.41485,0,0,0,0.04649,5.52862,27.65441,54.69033,89.2365,0,0,0,0.03355,1.84658,3.08298,3.85085,4.27613
428353.766,5094896.031,758,1947,1,1,205186,0,0,0,1.90987,4.47,6.65371,7.68008,8.75457,0,0,0,7.33997,50.4727,127.15073,180.92369,239.31404,0,0,0,2.03352,3.52215,4.56307,5.15531,5.64737
428368.9037,5094893.271,759,1950,1,1,246445,0,0,0,1.81834,4.36112,6.52847,7.75818,8.71727,0,0,0,5.95564,49.91447,120.73566,181.14342,242.10495,0,0,0,1.82767,3.41631,4.40916,5.00006,5.41687
428864.975,5094914.282,760,1910,1,1,211027,0,0,0.04129,0.49181,2.37953,4.30484,5.59785,6.39948,0,0,0.0732,0.71818,5.05305,28.32374,48.09837,83.10315,0,0,0.02324,0.24882,1.67178,2.8308,3.51378,3.85464
429100.5276,5094916.475,761,1989,3,1,284224,0,0,0,0.05006,1.77577,3.60917,5.00054,6.50223,0,0,0,0.14621,3.95286,32.22383,67.755,97.61719,0,0,0,0.03895,1.7514,3.37696,4.1772,4.66838
428396.5781,5094891.322,762,1950,1,1,205946,0,0,0,1.77422,4.24081,6.43205,7.7753,8.69951,0,0,0,4.93448,46.16767,114.57042,175.81644,238.04077,0,0,0,1.79143,3.40922,4.3663,4.98392,5.39239
428882.9275,5094912.579,763,0,0,0,2458,0,0,0,0.05763,1.64063,3.44106,4.66564,5.41485,0,0,0,0.04649,5.52862,27.65441,54.69033,89.2365,0,0,0,0.03355,1.84658,3.08298,3.85085,4.27613
428411.5658,5094888.589,764,1977,1,1,211995,0,0,0,1.77422,4.24081,6.43205,7.7753,8.69951,0,0,0,4.93448,46.16767,114.57042,175.81644,238.04077,0,0,0,1.79143,3.40922,4.3663,4.98392,5.39239
428260.3928,5094886.731,765,1950,1,1,709173,0,0,0,1.72518,3.91496,5.92262,6.91395,7.93025,0,0,0,11.04544,66.50738,151.72833,216.98929,279.02084,0,0,0,2.52905,4.121,5.11875,5.73544,6.03416
428546.4685,5094895.008,766,0,0,0,68759,0.0163,0.03993,0.34868,2.12047,4.35149,6.4848,7.84242,8.725,0.05824,0.11854,1,2.03974,30.92792,96.83408,152.87531,218.96635,0.01141,0.02905,0.25514,1.31149,3.33472,4.7982,5.65438,6.24592
428426.5536,5094885.856,767,1935,1,1,197292,0,0,0,1.77422,4.24081,6.43205,7.7753,8.69951,0,0,0,4.93448,46.16767,114.57042,175.81644,238.04077,0,0,0,1.79143,3.40922,4.3663,4.98392,5.39239
429419.0384,5094921.557,768,1969,1,1,145258,0,0,0,0.23389,2.0924,3.74344,5.46011,6.83458,0,0,0,0.86699,1,11.62945,26.78922,45.79099,0,0,0,0.12492,0.79521,2.30165,3.00945,3.41732
428784.257,5094901.284,769,1928,1,1,242553,0.64118,0.71562,1.22659,2.70284,4.86323,6.92203,8.29737,9.21461,0.74487,0.74487,1.12867,5.59191,13.68436,31.98949,47.59038,85.74006,0.47275,0.47276,0.59174,1.23528,1.93304,2.65136,3.02092,3.30481
428287.2309,5094872.177,770,0,0,0,176439,0,0,0,1.72518,3.91496,5.92262,6.91395,7.93025,0,0,0,11.04544,66.50738,151.72833,216.98929,279.02084,0,0,0,2.52905,4.121,5.11875,5.73544,6.03416
428817.4342,5094900.566,771,1936,1,1,172284,0.17278,0.19494,0.42196,1.30887,3.39757,5.3887,6.68645,7.55187,0.20013,0.20028,0.29879,1.1193,5.03264,26.48352,48.45441,78.53618,0.11154,0.11191,0.17126,0.52527,1.60453,2.5503,3.11688,3.42605
428441.5413,5094883.123,772,2007,2,2,385462,0,0,0.03309,1.83387,4.1831,6.43408,7.85916,8.76717,0,0,0.30809,3.87762,40.38398,109.61185,165.01433,232.17255,0,0,0.03178,1.64764,3.29179,4.29185,4.94141,5.41676
428847.9239,5094889.473,773,1989,1,1,193949,0,0,0,0.19855,2.03198,3.92325,5.13992,5.93949,0,0,0,0.21404,5.88357,26.65697,48.73449,80.22865,0,0,0,0.11454,1.75257,2.90896,3.64198,4.01696
428863.3446,5094907.172,774,0,0,0,1395,0,0,0.04129,0.49181,2.37953,4.30484,5.59785,6.39948,0,0,0.0732,0.71818,5.05305,28.32374,48.09837,83.10315,0,0,0.02324,0.24882,1.67178,2.8308,3.51378,3.85464
428864.891,5094890.569,775,1989,1,1,188977,0,0,0,0.19855,2.03198,3.92325,5.13992,5.93949,0,0,0,0.21404,5.88357,26.65697,48.73449,80.22865,0,0,0,0.11454,1.75257,2.90896,3.64198,4.01696
428302.5999,5094870.693,776,1943,1,1,196710,0,0,0,1.85175,4.31308,6.50575,7.51537,8.58184,0,0,0,8.86887,53.43136,131.69408,180.90309,238.74675,0,0,0,2.29726,3.72577,4.68822,5.31478,5.78329
428878.9026,5094890.357,777,1920,1,1,205762,0,0,0,0,1.47617,3.23445,4.40172,5.13497,0,0,0,0,4.57319,27.03965,52.56083,84.60803,0,0,0,0,1.85182,3.14097,3.95819,4.46724
428900.8294,5094891.398,778,1916,1,1,176695,0,0,0,0,1.47617,3.23445,4.40172,5.13497,0,0,0,0,4.57319,27.03965,52.56083,84.60803,0,0,0,0,1.85182,3.14097,3.95819,4.46724
428922.7667,5094891.22,779,0,0,0,87095,0,0,0,0,1.26435,2.97198,4.1461,4.8541,0,0,0,0,3.95876,29.14624,58.42225,89.22223,0,0,0,0,1.9068,3.31803,4.12606,4.63373
428456.5289,5094880.39,780,1970,1,1,219117,0,0,0.03309,1.83387,4.1831,6.43408,7.85916,8.76717,0,0,0.30809,3.87762,40.38398,109.61185,165.01433,232.17255,0,0,0.03178,1.64764,3.29179,4.29185,4.94141,5.41676
428936.4776,5094891.109,781,1920,1,1,158910,0,0,0,0,1.26435,2.97198,4.1461,4.8541,0,0,0,0,3.95876,29.14624,58.42225,89.22223,0,0,0,0,1.9068,3.31803,4.12606,4.63373
428950.1885,5094890.998,782,1930,1,1,197972,0,0,0,0,1.23882,3.12748,4.32639,5.14789,0,0,0,0,4.58249,30.47602,62.02276,92.55746,0,0,0,0,1.97715,3.45111,4.30051,4.70068
428964.4964,5094889.359,783,1947,1,1,176390,0,0,0,0,1.23882,3.12748,4.32639,5.14789,0,0,0,0,4.58249,30.47602,62.02276,92.55746,0,0,0,0,1.97715,3.45111,4.30051,4.70068
428317.8114,5094869.223,784,1946,2,2,264732,0,0,0,1.85175,4.31308,6.50575,7.51537,8.58184,0,0,0,8.86887,53.43136,131.69408,180.90309,238.74675,0,0,0,2.29726,3.72577,4.68822,5.31478,5.78329
428987.3479,5094889.174,785,1949,1,1,286117,0,0,0,0,1.36221,3.39772,4.61588,5.56823,0,0,0,0,4.17341,28.69204,58.01821,88.83746,0,0,0,0,1.90621,3.33986,4.25777,4.64033
429019.9135,5094891.17,786,1979,1,1,225623,0,0,0,0,1.50979,3.55947,4.82656,6.03561,0,0,0,0,3.86799,26.43215,56.15319,81.20991,0,0,0,0,1.73162,3.0733,3.96581,4.45769
428469.9976,5094869.777,787,1978,1,1,246101,0,0,0.10158,1.90013,4.20872,6.48352,7.84161,8.74136,0,0,0.81765,3.04329,34.38041,105.69766,154.84869,219.70406,0,0,0.13965,1.49354,3.21595,4.36712,4.97543,5.49243
428333.0221,5094867.755,788,1936,2,2,233755,0,0,0,1.95963,4.53602,6.7274,7.7862,8.83666,0,0,0,6.53121,48.15607,121.36368,172.53566,231.65813,0,0,0,1.9183,3.41723,4.42957,5.02185,5.50413
428257.746,5094872.215,789,2007,2,2,1386738,0.23899,0.23633,0.45669,2.60271,4.84142,6.84813,7.84597,8.83652,0.1363,0.13639,0.55158,9.31875,60.84085,138.9467,203.53137,261.86401,0.07389,0.07412,0.25969,2.03637,3.63283,4.60417,5.24534,5.47809
429089.1683,5094889.177,790,2007,3,1,317879,0,0,0,0.0909,1.78972,3.58181,5.00575,6.5479,0,0,0,0.17408,3.51883,31.56112,67.86408,98.38242,0,0,0,0.05295,1.76645,3.50723,4.3569,4.89874
428485.2103,5094868.307,791,1936,1,1,251669,0,0,0.10158,1.90013,4.20872,6.48352,7.84161,8.74136,0,0,0.81765,3.04329,34.38041,105.69766,154.84869,219.70406,0,0,0.13965,1.49354,3.21595,4.36712,4.97543,5.49243
429133.6962,5094889.833,792,0,0,0,136722,0.09857,0.09717,0.18708,0.76162,2.65081,4.42604,5.89048,7.44912,0.28809,0.2882,0.38798,0.95409,4.08719,31.50036,71.62434,100.84895,0.05334,0.0723,0.13484,0.45665,1.83127,3.76092,4.66933,5.27508
428357.6111,5094873.805,793,1952,1,1,194305,0,0,0,1.90987,4.47,6.65371,7.68008,8.75457,0,0,0,7.33997,50.4727,127.15073,180.92369,239.31404,0,0,0,2.03352,3.52215,4.56307,5.15531,5.64737
429416.5129,5094898.164,794,1945,1,1,117061,0,0,0,0.19373,2.05329,3.71116,5.46167,6.7955,0,0,0,0.84576,1,10.80019,25.74427,44.88039,0,0,0,0.09787,0.70013,2.25777,2.99053,3.36551
428500.422,5094866.836,795,1992,1,1,274267,0,0,0.17644,1.9674,4.25055,6.47552,7.80834,8.68253,0,0,1,2.74241,34.54094,105.6187,155.22641,222.61116,0,0,0.21236,1.49109,3.32124,4.57798,5.26898,5.80229
428778.9384,5094887.534,796,2003,3,1,378217,0.64118,0.71562,1.22659,2.70284,4.86323,6.92203,8.29737,9.21461,0.74487,0.74487,1.12867,5.59191,13.68436,31.98949,47.59038,85.74006,0.47275,0.47276,0.59174,1.23528,1.93304,2.65136,3.02092,3.30481
428391.6886,5094865.137,797,1997,1,1,274310,0,0,0,1.82523,4.37597,6.54175,7.7658,8.74155,0,0,0,5.71896,47.87537,117.56784,173.99783,233.19484,0,0,0,1.80068,3.35903,4.35901,4.90775,5.29942
429313.2299,5094894.408,798,1925,1,1,124812,0,0,0,0.00814,1.60686,3.25661,5.0064,6.39816,0,0,0,0.00746,1,11.6319,29.98143,50.04294,0,0,0,0.00448,0.69973,2.09928,2.84119,3.33205
428808.0533,5094880.607,799,0,0,0,87095,0.17278,0.19494,0.42196,1.30887,3.39757,5.3887,6.68645,7.55187,0.20013,0.20028,0.29879,1.1193,5.03264,26.48352,48.45441,78.53618,0.11154,0.11191,0.17126,0.52527,1.60453,2.5503,3.11688,3.42605
429544.8547,5094895.745,800,0,0,0,12764,0,0,0,0.49624,2.3862,4.02795,5.7097,7.17659,0,0,0,0.8857,1,12.96134,33.28365,56.65844,0,0,0,0.09354,0.68338,2.60041,3.40857,3.9839
